SYNSET_ID	TEXT	PARENTS	PARENT_TEXTS
116624-V	ПЕРЕПОРУЧАТЬ; ПЕРЕПОРУЧИТЬ	["106866-V", "121095-V", "116820-V"]	["РАЗДАВАТЬ ПОРУЧЕНИЯ; РАЗДАТЬ ПОРУЧЕНИЯ; ДАВАТЬ ПОРУЧЕНИЕ; ДАТЬ ПОРУЧЕНИЕ; ПОРУЧАТЬ; ПОРУЧАТЬСЯ; ПОРУЧИТЬ", "ОЗАДАЧИТЬ; ЗАДАВАТЬ; ЗАДАВАТЬСЯ; ЗАДАТЬ; НАЗАДАВАТЬ; ОЗАДАЧИВАТЬ; ДАТЬ ЗАДАНИЕ; ПОЗАДАВАТЬ; ДАВАТЬ ЗАДАНИЕ", "ВМЕНЯТЬ В ОБЯЗАННОСТЬ; ВМЕНИТЬ; ВМЕНИТЬ В ОБЯЗАННОСТЬ; ОБЯЗЫВАТЬ; ОБЯЗАТЬ; ВМЕНЯТЬ; НАЛОЖИТЬ ОБЯЗАННОСТЬ; НАКЛАДЫВАЕТСЯ ОБЯЗАТЕЛЬСТВО; НАКЛАДЫВАЕТСЯ ОБЯЗАННОСТЬ"]
118059-V	ПРОКАТИТЬ; КАТАТЬ; ПОКАТАТЬ	["114652-V", "114653-V"]	["РАЗВЛЕЧЬ; ЗАБАВЛЯТЬ; ТЕШИТЬ; ПОЗАБАВИТЬ; ПОРАЗВЛЕЧЬ; ПОТЕШАТЬ; РАЗВЛЕКАТЬ; ДОСТАВИТЬ ЗАБАВУ; ПОТЕШИТЬ", "ДОСТАВИТЬ УДОВОЛЬСТВИЕ; ДОСТАВЛЯТЬ УДОВОЛЬСТВИЕ"]
118059-V	ПРОКАТИТЬ; КАТАТЬ; ПОКАТАТЬ	["106938-V", "118058-V"]	["ПЕРЕМЕЩАТЬ; ПЕРЕМЕСТИТЬ", "ПОВЕЗТИ; ВОЗИТЬ; ПОВОЗИТЬ; ВЕЗТИ"]
115877-V	ПОДТАИВАТЬ; ПОДТАЯТЬ	["112155-V", "111097-V", "111108-V"]	["КАНУТЬ В ПРОШЛОЕ; ИСЧЕЗАТЬ; УТРАЧИВАТЬСЯ; УТРАТИТЬСЯ; ПЕРЕСТАТЬ СУЩЕСТВОВАТЬ; КАНУТЬ В ВЕЧНОСТЬ; ИСЧЕЗНУТЬ", "ИЗМЕНЯТЬ АГРЕГАТНОЕ СОСТОЯНИЕ", "ИСТАИВАТЬ; ТАЯТЬ; СТАЯТЬ; СТАИВАТЬ; НАТАЯТЬ; НАТАИВАТЬ; ИСТАЯТЬ; РАСТАЯТЬ; РАСТАИВАТЬ; ПРОТАЯТЬ; ПРОТАИВАТЬ"]
1488-V	ПОСТАЖИРОВАТЬСЯ; ПРОХОДИТЬ СТАЖ; СТАЖИРОВАТЬСЯ	["1604-V", "120233-V", "1487-V"]	["ПРЕПОДАВАТЬСЯ; ГРЫЗТЬ ГРАНИТ НАУКИ", "ПОДГОТАВЛИВАТЬ; ПОДГОТОВИТЬ; ПОДКОВЫВАТЬ; ДАТЬ ПОДГОТОВКУ; ПОДКОВАТЬ ЗНАНИЯМИ; ПОДКОВАТЬ; ПОДГОТОВЛЯТЬ", "ПЕРЕПОДГОТОВИТЬ; ПЕРЕПОДГОТАВЛИВАТЬ; ПЕРЕПОДГОТОВЛЯТЬ"]
144533-V	ПЕРЕКВАЛИФИЦИРОВАТЬ; ПЕРЕКВАЛИФИЦИРОВАТЬСЯ; ОБУЧИТЬ НОВОЙ ПРОФЕССИИ	["1604-V", "120233-V", "1487-V"]	["ПРЕПОДАВАТЬСЯ; ГРЫЗТЬ ГРАНИТ НАУКИ", "ПОДГОТАВЛИВАТЬ; ПОДГОТОВИТЬ; ПОДКОВЫВАТЬ; ДАТЬ ПОДГОТОВКУ; ПОДКОВАТЬ ЗНАНИЯМИ; ПОДКОВАТЬ; ПОДГОТОВЛЯТЬ", "ПЕРЕПОДГОТОВИТЬ; ПЕРЕПОДГОТАВЛИВАТЬ; ПЕРЕПОДГОТОВЛЯТЬ"]
111856-V	ПОДТАЧИВАТЬ; ТОЧИТЬ; ПРОТОЧИТЬ; СВЕРЛИТЬ; ПРОТАЧИВАТЬ; ПРОСВЕРЛИТЬ; ПОДТОЧИТЬ; ВЪЕСТЬСЯ; ВЪЕДАТЬСЯ	["111369-V", "111857-V", "111853-V"]	["ПОПОРТИТЬ; НАПОРТИТЬ; ПОРТИТЬ; ЗАГУБИТЬ; ПОДПОРТИТЬ; НАПОРТАЧИТЬ; ИСПОРТИТЬ; ПОРТАЧИТЬ", "ПРОЕСТЬ; ПРОЕСТЬ ДЫРКУ; ПРОЕСТЬ ДЫРУ; ПРОЕДАТЬ", "ПРОДЕЛАТЬ ОТВЕРСТИЕ; ВЫСВЕРЛИВАТЬ; ПРОДЕЛЫВАТЬ ОТВЕРСТИЕ; ПРОДЕЛЫВАТЬ; ПРОДЕЛАТЬ; СДЕЛАТЬ ОТВЕРСТИЕ; ДЕЛАТЬ ОТВЕРСТИЕ; ВЫСВЕРЛИТЬ ОТВЕРСТИЕ; ВЫСВЕРЛИТЬ"]
114581-V	ПРОГРЫЗТЬ ДЫРУ; ПРОГРЫЗТЬ; ПРОГРЫЗАТЬ; ВЫГРЫЗТЬ; ВЫГРЫЗАТЬ	["111369-V", "111857-V", "111853-V"]	["ПОПОРТИТЬ; НАПОРТИТЬ; ПОРТИТЬ; ЗАГУБИТЬ; ПОДПОРТИТЬ; НАПОРТАЧИТЬ; ИСПОРТИТЬ; ПОРТАЧИТЬ", "ПРОЕСТЬ; ПРОЕСТЬ ДЫРКУ; ПРОЕСТЬ ДЫРУ; ПРОЕДАТЬ", "ПРОДЕЛАТЬ ОТВЕРСТИЕ; ВЫСВЕРЛИВАТЬ; ПРОДЕЛЫВАТЬ ОТВЕРСТИЕ; ПРОДЕЛЫВАТЬ; ПРОДЕЛАТЬ; СДЕЛАТЬ ОТВЕРСТИЕ; ДЕЛАТЬ ОТВЕРСТИЕ; ВЫСВЕРЛИТЬ ОТВЕРСТИЕ; ВЫСВЕРЛИТЬ"]
131952-V	КОНДЕНСИРОВАТЬСЯ; КОНДЕНСИРОВАТЬ	["112077-V", "116549-V"]	["НАСОБИРАТЬ; ПОДСОБРАТЬ; ПОСОБИРАТЬ; СОБИРАТЬ; СОБИРАТЬ В ОДНОМ МЕСТЕ; СОБРАТЬ; СОБРАТЬ В ОДНОМ МЕСТЕ", "ПОДКАПЛИВАТЬ; ПОДКОПИТЬ; ПОДНАКОПИТЬ; СКОПИТЬ; СКАПЛИВАТЬ; НАКАПЛИВАТЬ; КОПИТЬ; НАКОПИТЬ"]
138444-V	АККУМУЛИРОВАТЬ	["112077-V", "116549-V"]	["НАСОБИРАТЬ; ПОДСОБРАТЬ; ПОСОБИРАТЬ; СОБИРАТЬ; СОБИРАТЬ В ОДНОМ МЕСТЕ; СОБРАТЬ; СОБРАТЬ В ОДНОМ МЕСТЕ", "ПОДКАПЛИВАТЬ; ПОДКОПИТЬ; ПОДНАКОПИТЬ; СКОПИТЬ; СКАПЛИВАТЬ; НАКАПЛИВАТЬ; КОПИТЬ; НАКОПИТЬ"]
137891-V	ПОСЛЫШАТЬСЯ	["119664-V", "142877-V"]	["МЕРЕЩИТЬСЯ; ГРЕЗИТЬСЯ; ПРИЧУДИТЬСЯ; ЧУДИТЬСЯ; ПОЧУДИТЬСЯ; ПОМЕРЕЩИТЬСЯ; ПРИГРЕЗИТЬСЯ", "ПОКАЗАТЬСЯ; КАЗАТЬСЯ; МНИТЬСЯ"]
118343-V	СБРАСЫВАТЬ ОДЕЖДУ; СКИНУТЬ С СЕБЯ ОДЕЖДУ; СКИНУТЬ ОДЕЖДУ; СКИНУТЬ; СКИДЫВАТЬ ОДЕЖДУ; СКИДЫВАТЬ; СБРОСИТЬ С СЕБЯ ОДЕЖДУ; СБРОСИТЬ ОДЕЖДУ; СБРОСИТЬ; СБРАСЫВАТЬ С СЕБЯ ОДЕЖДУ; СБРАСЫВАТЬ	["121257-V", "108869-V"]	["СТАЩИТЬ С СЕБЯ ОДЕЖДУ; РАЗДЕВАТЬСЯ; РАЗДЕТЬСЯ; СТАСКИВАТЬ С СЕБЯ ОДЕЖДУ; СНИМАТЬ С СЕБЯ ОДЕЖДУ; СНЯТЬ С СЕБЯ ОДЕЖДУ", "ПОСНИМАТЬ; СНЯТЬ ОДЕЖДУ; СНЯТЬ; СНИМАТЬ ОДЕЖДУ; СНИМАТЬ; РАЗДЕТЬ; РАЗДЕВАТЬ"]
119056-V	НАСМЕШИТЬ; СМЕШИТЬ; РАССМЕШИТЬ; ПОСМЕШИТЬ	["114652-V", "114663-V"]	["РАЗВЛЕЧЬ; ЗАБАВЛЯТЬ; ТЕШИТЬ; ПОЗАБАВИТЬ; ПОРАЗВЛЕЧЬ; ПОТЕШАТЬ; РАЗВЛЕКАТЬ; ДОСТАВИТЬ ЗАБАВУ; ПОТЕШИТЬ", "ВЫЗВАТЬ ВЕСЕЛЬЕ; ВЫЗЫВАТЬ ВЕСЕЛЬЕ; РАЗГОНЯТЬ ПЕЧАЛЬ; ПОВЕСЕЛИТЬ; РАЗВЕСЕЛИТЬ; РАЗГОНЯТЬ ТОСКУ; РАЗОГНАТЬ ПЕЧАЛЬ; РАЗОГНАТЬ ТОСКУ; УВЕСЕЛЯТЬ; ВЕСЕЛИТЬ"]
118569-V	ЗАТЕПЛИТЬСЯ; ТЕПЛИТЬСЯ	["113413-V"]	["ОГОНЬ ПОЖИРАЕТ; СГОРЕТЬ; СГОРАТЬ; ПРОГОРЕТЬ; ПОГОРЕТЬ; ПЛАМЯ ПОЖИРАЕТ; ГОРЕТЬ; ИСПЕПЕЛЯТЬСЯ; ИСПЕПЕЛИТЬСЯ"]
118569-V	ЗАТЕПЛИТЬСЯ; ТЕПЛИТЬСЯ	["113004-V", "113005-V"]	["ИЗЛУЧАТЬ СВЕТ; ИСПУСКАТЬ ЛУЧИ; ИЗЛУЧАТЬ; ИСПУСТИТЬ ЛУЧИ; ИЗЛУЧАТЬСЯ", "СВЕТИТЬ; СИЯТЬ; СВЕТИТЬСЯ; ГОРЕТЬ; ЛУЧИТЬСЯ; ПРОГОРЕТЬ"]
152845-V	НАОРАТЬ; НАКРИКИВАТЬ; НАШУМЕТЬ; НАКРИЧАТЬ	["106809-V", "107121-V", "107190-V", "130934-V"]	["УКОРЯТЬ; УПРЕКНУТЬ; КОРИТЬ; ПОПРЕКАТЬ; ПОПРЕКНУТЬ; ПОСТАВИТЬ В УПРЕК; СТАВИТЬ В УПРЕК; УКОРИТЬ; УПРЕКАТЬ", "ДЕЛАТЬ ВНУШЕНИЕ; ДЕЛАТЬ ВЫГОВОР; УЧИНЯТЬ РАЗНОС; УЧИНИТЬ РАЗНОС; УСТРОИТЬ РАЗНОС; УСТРОИТЬ РАЗГОН; УСТРАИВАТЬ РАЗНОС; УСТРАИВАТЬ РАЗГОН; СДЕЛАТЬ ЗАМЕЧАНИЕ; СДЕЛАТЬ ВЫГОВОР; СДЕЛАТЬ ВНУШЕНИЕ; ПОПЕНЯТЬ; ПОЛУЧАТЬ ВЫГОВОР; ПЕНЯТЬ; ОТЧИТЫВАТЬ; ОТЧИТАТЬ; НАМЫЛИТЬ ШЕЮ; НАМЫЛИТЬ ГОЛОВУ; ЖУЧИТЬ; ДЕЛАТЬ ЗАМЕЧАНИЕ; ВЫГОВАРИВАТЬ", "РАЗРУГАТЬ В ПУХ И ПРАХ; РАЗРУГИВАТЬ; ОБРУГАТЬ; ИЗРУГАТЬ; ВЫРУГАТЬ; РАЗРУГАТЬ; РУГАТЬ; ПОРУГАТЬ; ОТРУГАТЬ; ПОРУГИВАТЬ; РАЗНЕСТИ; РАЗНЕСТИ В ПУХ И ПРАХ", "ДОНИМАТЬ; ДОПЕЧЬ; ДОНЯТЬ; ДОПЕКАТЬ; ПРЕСЛЕДОВАТЬ"]
152845-V	НАОРАТЬ; НАКРИКИВАТЬ; НАШУМЕТЬ; НАКРИЧАТЬ	["107105-V", "107094-V"]	["ЗАКРИЧАТЬ; ГОВОРИТЬ ГРОМКО; ОРАТЬ; ПОКРИКИВАТЬ; ПОКРИЧАТЬ; ПРОКРИЧАТЬ; НАДРЫВАТЬСЯ; ПРООРАТЬ; РАЗОРАТЬСЯ; РАСКРИЧАТЬСЯ; КРИКНУТЬ; НАДРЫВАТЬСЯ ОТ КРИКА; КРИЧАТЬ", "МОЛВИТЬ; ПОДАТЬ ГОЛОС; ЗАГОВОРИТЬ; ЗАГОВАРИВАТЬ; ПРОГОВАРИВАТЬ; ГОВОРИТЬ ВСЛУХ; ГОВОРИТЬ; ПРОГОВОРИТЬ; ПРОИЗНЕСТИ; ПРОИЗНЕСТИ ВСЛУХ; ПРОИЗНОСИТЬ; ПРОМОЛВИТЬ; СКАЗАТЬ ВСЛУХ; ГОВАРИВАТЬ; ИЗЪЯСНЯТЬСЯ; ВЫМОЛВИТЬ; ВЫГОВОРИТЬСЯ; ВЫГОВОРИТЬ; ВЫГОВАРИВАТЬСЯ; ВЫГОВАРИВАТЬ"]
8277-V	ЭКОНОМИТЬ ЭНЕРГИЮ	["135549-V", "112734-V"]	["ЭКОНОМИТЬ РЕСУРСЫ", "ЭКОНОМИТЬ; СЭКОНОМИТЬ; РАСХОДОВАТЬ ЭКОНОМНО"]
137154-V	ВЫЩЕЛАЧИВАТЬ; ВЫЩЕЛОЧИТЬ	["106631-V", "106632-V", "106785-V", "106950-V"]	["ВНОСИТЬ ИЗМЕНЕНИЯ; ПЕРЕМЕНИТЬ; МЕНЯТЬ; ИЗМЕНЯТЬ; ИЗМЕНИТЬ; ВНЕСТИ ИЗМЕНЕНИЯ", "СДЕЛАТЬ ЛУЧШЕ; ИЗМЕНИТЬ К ЛУЧШЕМУ; ДЕЛАТЬ ЛУЧШЕ; УЛУЧШИТЬ; УЛУЧШАТЬ", "ПРЕОБРАЗОВЫВАТЬ; ПЕРЕДЕЛАТЬ; ПРЕОБРАЗОВАТЬ", "ПРЕВРАТИТЬ В ДРУГОЕ; ОБРАЩАТЬ; ОБРАТИТЬ; ПРЕВРАЩАТЬ; ТРАНСФОРМИРОВАТЬ; ПРЕОБРАЗИТЬ; ПРЕОБРАЖАТЬ; ПРЕВРАТИТЬ"]
137154-V	ВЫЩЕЛАЧИВАТЬ; ВЫЩЕЛОЧИТЬ	["120784-V", "150138-V"]	["ПОЛУЧИТЬ; ПОЛУЧАТЬ", "ИЗВЛЕЧЬ; ДОБЫВАТЬ; ДОБЫТЬ; ИЗВЛЕКАТЬ; ИЗВЛЕЧЬ ОБРАБОТКОЙ"]
117080-V	РАЗБИТЬ ПАРАЛИЧОМ; ПАРАЛИЗОВАТЬ; ПАРАЛИЗОВЫВАТЬ	["106665-V", "3406-V"]	["НАРУШИТЬ; НАРУШИТЬ СОСТОЯНИЕ; НАРУШАТЬ; НАРУШИТЬ ХОД; НАРУШАТЬ СОСТОЯНИЕ", "ВРЕДИТЬ ЗДОРОВЬЮ; САЖАТЬ ЗДОРОВЬЕ; ПОСАДИТЬ ЗДОРОВЬЕ; ПОВРЕДИТЬ ЗДОРОВЬЕ; ЛИШИТЬСЯ ЗДОРОВЬЯ"]
134422-V	РАЗРЕКЛАМИРОВАТЬ	["107125-V", "106501-V", "116005-V", "106878-V", "1885-V"]	["РАСХВАЛИВАТЬ; РАСТОЧАТЬ ПОХВАЛЫ; РАССЫПАТЬСЯ В ПОХВАЛАХ; РАССЫПАТЬСЯ; РАСХВАЛИТЬ; НАХВАЛИТЬ; НАХВАЛИВАТЬ; ПОХВАЛИТЬ; ПОХВАЛИВАТЬ; ОСЫПАТЬ ПОХВАЛАМИ; ХВАЛИТЬ", "ПОДЕЛАТЬ", "ПРОРЕКЛАМИРОВАТЬ; РЕКЛАМИРОВАТЬ; ОТРЕКЛАМИРОВАТЬ", "ВЫРАЖАТЬ ОДОБРЕНИЕ; ВЫРАЗИТЬ ОДОБРЕНИЕ; ОДОБРЯТЬ; ОДОБРИТЬ", "РАСПРОСТРАНИТЬ ИНФОРМАЦИЮ; ЦИРКУЛИРОВАТЬ; РАСПРОСТРАНЯТЬ ИНФОРМАЦИЮ; РАСПРОСТРАНЯТЬ МАССОВУЮ ИНФОРМАЦИЮ; ЦИРКУЛИРУЕТ ИНФОРМАЦИЯ"]
118222-V	ПОЗДРАВИТЬ; ПОЗДРАВЛЯТЬ	["115034-V", "106878-V"]	["ПРИВЕТСТВОВАТЬ", "ВЫРАЖАТЬ ОДОБРЕНИЕ; ВЫРАЗИТЬ ОДОБРЕНИЕ; ОДОБРЯТЬ; ОДОБРИТЬ"]
120181-V	СВЕРНУТЬСЯ; СВЕРТЫВАТЬСЯ; СВОРАЧИВАТЬСЯ	["119903-V", "120045-V", "111994-V"]	["ЛОМАТЬСЯ; СЛОМАТЬСЯ НА ЧАСТИ; СЛОМАТЬСЯ; ПОЛОМАТЬСЯ; ЛОМАТЬСЯ НА ЧАСТИ", "ПРИХОДИТЬ В НЕИСПРАВНОСТЬ; ПРИЙТИ В НЕИСПРАВНОСТЬ; ПОВРЕЖДАТЬСЯ; ПОВРЕДИТЬСЯ", "ДЕЛИТЬСЯ; ДЕЛИТЬСЯ НА ЧАСТИ; ПОДЕЛИТЬСЯ; РАЗДЕЛИТЬСЯ; РАЗДЕЛИТЬСЯ НА ЧАСТИ; РАЗДЕЛЯТЬСЯ"]
135583-V	КРУТИТЬ БАРАНКУ; УПРАВЛЯТЬ АВТОМОБИЛЕМ	["106614-V", "111753-V"]	["ПОУПРАВЛЯТЬ; УПРАВЛЯТЬСЯ; УПРАВЛЯТЬ; ПРАВИТЬ", "ВОДИТЬ; ВЕСТИ; УПРАВЛЯТЬ ТРАНСПОРТНЫМ СРЕДСТВОМ"]
123578-V	ФОРМАЛЬНО ОТНЕСТИСЬ	["118148-V", "118433-V", "106494-V"]	["ВЫДЕРЖИВАТЬ; СОБЛЮДАТЬ; СОБЛЮСТИ; СОБЛЮДАТЬ В ТОЧНОСТИ; ВЫДЕРЖАТЬ; ВЫДЕРЖАТЬ В ТОЧНОСТИ", "РУКОВОДСТВОВАТЬСЯ; ПОСТУПАТЬ В СООТВЕТСТВИИ; ПОСТУПАТЬ СОГЛАСНО; СЛЕДОВАТЬ; ПОСЛЕДОВАТЬ", "СОВЕРШИТЬ; СВЕРШАТЬ; СВЕРШИТЬ; СДЕЛАТЬ; СДЕЛАТЬСЯ; СОВЕРШАТЬ; ОКАЗЫВАТЬ; ДЕЛАТЬСЯ; ДЕЛАТЬ; ВЫПОЛНЯТЬ; ВЫПОЛНИТЬ; ВОПЛОТИТЬ В ЖИЗНЬ; ВЕСТИ; ОКАЗЫВАТЬСЯ; ИСПОЛНЯТЬ; ИСПОЛНИТЬ; ОКАЗАТЬ; ОСУЩЕСТВИТЬ; ОСУЩЕСТВЛЯТЬ; ПРЕТВОРИТЬ; ПРЕТВОРИТЬ В ЖИЗНЬ; ПРЕТВОРЯТЬ; ПРЕТВОРЯТЬ В ЖИЗНЬ; ПРИВЕСТИ В ИСПОЛНЕНИЕ; ПРИВОДИТЬ В ИСПОЛНЕНИЕ; ПРОДЕЛАТЬ; РЕАЛИЗОВАТЬ; РЕАЛИЗОВЫВАТЬ"]
143356-V	ЛЮБИТЬ ЖИЗНЬ	["137232-V", "117928-V"]	["ЛЮБИТЬ", "ИСПЫТЫВАТЬ ПОТРЕБНОСТЬ; ИМЕТЬ ПОТРЕБНОСТЬ; НУЖДАТЬСЯ"]
116235-V	ОБЕРТЫВАТЬ; ОБОРАЧИВАТЬ; ОБОРОТИТЬ; ОБЕРНУТЬ	["106631-V", "106888-V", "106938-V"]	["ВНОСИТЬ ИЗМЕНЕНИЯ; ПЕРЕМЕНИТЬ; МЕНЯТЬ; ИЗМЕНЯТЬ; ИЗМЕНИТЬ; ВНЕСТИ ИЗМЕНЕНИЯ", "ОБРАЩАТЬ; ОБРАТИТЬ; ПОВЕРНУТЬ; ПОВЕРТЫВАТЬ; ПОВОРАЧИВАТЬ; ИЗМЕНИТЬ ПОЛОЖЕНИЕ", "ПЕРЕМЕЩАТЬ; ПЕРЕМЕСТИТЬ"]
118532-V	ПОВЕРТЕТЬ; ВЕРТЕТЬ; ВЕРТЕТЬ ИЗ СТОРОНЫ В СТОРОНУ	["106631-V", "106888-V", "106938-V"]	["ВНОСИТЬ ИЗМЕНЕНИЯ; ПЕРЕМЕНИТЬ; МЕНЯТЬ; ИЗМЕНЯТЬ; ИЗМЕНИТЬ; ВНЕСТИ ИЗМЕНЕНИЯ", "ОБРАЩАТЬ; ОБРАТИТЬ; ПОВЕРНУТЬ; ПОВЕРТЫВАТЬ; ПОВОРАЧИВАТЬ; ИЗМЕНИТЬ ПОЛОЖЕНИЕ", "ПЕРЕМЕЩАТЬ; ПЕРЕМЕСТИТЬ"]
114709-V	ПРОДЕГУСТИРОВАТЬ; ДЕГУСТИРОВАТЬ	["111593-V", "106934-V"]	["ПРОБОВАТЬ ПИЩУ; ОТВЕДАТЬ; ПРОБОВАТЬ НА ВКУС; ПОПРОБОВАТЬ ЕДУ; ОТКУШАТЬ; ИСПРОБОВАТЬ; ОТВЕДЫВАТЬ; ПРОБОВАТЬ; ПОПРОБОВАТЬ ПИЩУ; ПЕРЕПРОБОВАТЬ; ПОПРОБОВАТЬ; ПОПРОБОВАТЬ НА ВКУС", "КУШАТЬ; ОТКУШАТЬ; ПОКУШАТЬ; ПОЖРАТЬ; ПОДКРЕПЛЯТЬСЯ; ПОДКРЕПИТЬСЯ; ПОДЪЕДАТЬ; ПОДЪЕСТЬ; ПОЕСТЬ; ПРОЕСТЬ; СЪЕДАТЬ; СЪЕСТЬ; ТРАПЕЗНИЧАТЬ; УПОТРЕБЛЯТЬ В ПИЩУ; СОЖРАТЬ; СКУШАТЬ; ПРИНИМАТЬ ПИЩУ; ДОЕДАТЬ; ДОЕСТЬ; ЕДАТЬ; ПОТРЕБЛЯТЬ ПИЩУ; ЕСТЬ; ЖРАТЬ"]
133691-V	ПЕРЕХЛЕСТНУТЬ; ПЕРЕХЛЕСТЫВАТЬ; ВЫПЛЕСНУТЬСЯ; ВЫПЛЕСКИВАТЬСЯ	["115455-V", "109232-V"]	["ХЛЕСТНУТЬ; ЗАХЛЕСТАТЬ; ХЛЕСТАТЬ", "ПОКАТИТЬСЯ; ЛИТЬСЯ; ЛИТЬ; КАТИТЬСЯ; ТЕЧЬ СТРУЕЙ; СТРУИТЬСЯ; ПОЛИТЬСЯ; ПОЛИТЬ; ЛИТЬСЯ СТРУЕЙ"]
133691-V	ПЕРЕХЛЕСТНУТЬ; ПЕРЕХЛЕСТЫВАТЬ; ВЫПЛЕСНУТЬСЯ; ВЫПЛЕСКИВАТЬСЯ	["133639-V", "111640-V", "115745-V"]	["ПЕРЕТЕКАТЬ; ПЕРЕЛИТЬСЯ; ПЕРЕЛИВАТЬСЯ ЧЕРЕЗ КРАЙ; ПЕРЕЛИВАТЬСЯ; ПЕРЕТЕЧЬ; ПЕРЕЛИТЬСЯ ЧЕРЕЗ КРАЙ", "ПЕРЕПОЛНИТЬ; ПЕРЕПОЛНЯТЬ", "ВЫЛИВАТЬСЯ; ИЗЛИВАТЬСЯ; ИСТЕЧЬ; ИЗЛИТЬСЯ; ВЫЛИТЬСЯ; ВЫТЕКАТЬ; ВЫТЕЧЬ"]
116743-V	ЗАРИТЬСЯ; ПОЗАРИТЬСЯ НА ЧУЖОЕ; ПОЗАРИТЬСЯ; ЗАРИТЬСЯ НА ЧУЖОЕ	["123773-V", "116992-V"]	["ЗЕЛЕНЕТЬ ОТ ЗАВИСТИ; ЗАВИДОВАТЬ; ЛОПАТЬСЯ ОТ ЗАВИСТИ; ПОЗАВИДОВАТЬ; НЕ ДАВАТЬ ПОКОЯ ЛАВРЫ; ЛОПНУТЬ ОТ ЗАВИСТИ; ЗАВИДКИ БЕРУТ; ОБЗАВИДОВАТЬСЯ; ПОЗЕЛЕНЕТЬ ОТ ЗАВИСТИ", "ПОДОСАДОВАТЬ; ДОСАДОВАТЬ"]
141455-V	ШАРАХАТЬСЯ	["118449-V", "117765-V"]	["ИЗБЕГНУТЬ; СТОРОНИТЬСЯ; ИЗБЕГАТЬ", "УКЛОНЯТЬСЯ; УХОДИТЬ В СТОРОНУ; УСКОЛЬЗНУТЬ; УСКОЛЬЗАТЬ; ОТОЙТИ В СТОРОНУ; ОТСТРАНИТЬСЯ; ОТСТРАНЯТЬСЯ; ОТХОДИТЬ В СТОРОНУ; УЙТИ В СТОРОНУ; УКЛОНИТЬСЯ"]
114075-V	СОДРАТЬ; СДИРАТЬ; ОТОДРАТЬ; ОТДИРАТЬ; ДРАТЬ; НАДИРАТЬ; НАДРАТЬ; ОБДИРАТЬ; ОБОДРАТЬ	["107417-V", "107418-V"]	["ОТЪЕДИНЯТЬ; ОТНИМАТЬ; ОТНИМАТЬСЯ; ОТНЯТЬ; ОТДЕЛЯТЬ; ОТСОЕДИНИТЬ; ОТДЕЛИТЬ ЧАСТЬ; ОТДЕЛИТЬ; ОТСОЕДИНЯТЬ; ОТЪЕДИНИТЬ", "ОТРЫВАТЬ; ПООТОРВАТЬ; ПООТРЫВАТЬ; ОТОРВАТЬ; ОТДРАТЬ; ОТДИРАТЬ; ОБРЫВАТЬ; ОБОРВАТЬ"]
115551-V	ОТСТРЕЛИВАТЬ; ОТСТРЕЛИТЬ	["107417-V", "107418-V"]	["ОТЪЕДИНЯТЬ; ОТНИМАТЬ; ОТНИМАТЬСЯ; ОТНЯТЬ; ОТДЕЛЯТЬ; ОТСОЕДИНИТЬ; ОТДЕЛИТЬ ЧАСТЬ; ОТДЕЛИТЬ; ОТСОЕДИНЯТЬ; ОТЪЕДИНИТЬ", "ОТРЫВАТЬ; ПООТОРВАТЬ; ПООТРЫВАТЬ; ОТОРВАТЬ; ОТДРАТЬ; ОТДИРАТЬ; ОБРЫВАТЬ; ОБОРВАТЬ"]
153098-V	УМЕРЕТЬ ОТ ГОЛОДА; УМЕРЕТЬ ГОЛОДНОЙ СМЕРТЬЮ	["130453-V", "112155-V"]	["ГИБНУТЬ; ПРИЙТИ КАЮК; ПРИДТИ КАЮК; ПОГИБНУТЬ; ПОГИБАТЬ; НАСТАЛ КАЮК", "КАНУТЬ В ПРОШЛОЕ; ИСЧЕЗАТЬ; УТРАЧИВАТЬСЯ; УТРАТИТЬСЯ; ПЕРЕСТАТЬ СУЩЕСТВОВАТЬ; КАНУТЬ В ВЕЧНОСТЬ; ИСЧЕЗНУТЬ"]
130452-V	ВЫМЕРЗАТЬ; ГИБНУТЬ ОТ МОРОЗА; ПОМЕРЗНУТЬ; ВЫМЕРЗНУТЬ; ПОГИБНУТЬ ОТ МОРОЗА	["130453-V", "112155-V"]	["ГИБНУТЬ; ПРИЙТИ КАЮК; ПРИДТИ КАЮК; ПОГИБНУТЬ; ПОГИБАТЬ; НАСТАЛ КАЮК", "КАНУТЬ В ПРОШЛОЕ; ИСЧЕЗАТЬ; УТРАЧИВАТЬСЯ; УТРАТИТЬСЯ; ПЕРЕСТАТЬ СУЩЕСТВОВАТЬ; КАНУТЬ В ВЕЧНОСТЬ; ИСЧЕЗНУТЬ"]
130452-V	ВЫМЕРЗАТЬ; ГИБНУТЬ ОТ МОРОЗА; ПОМЕРЗНУТЬ; ВЫМЕРЗНУТЬ; ПОГИБНУТЬ ОТ МОРОЗА	["118925-V", "111979-V"]	["ПЕРЕМЕРЗНУТЬ; ПОДМЕРЗНУТЬ; ПОМЕРЗНУТЬ; ПОДМЕРЗАТЬ; МЕРЗНУТЬ; ЗАМЕРЗАТЬ; ПЕРЕМЕРЗАТЬ; ЗАМЕРЗНУТЬ", "ИСПОРТИТЬСЯ; ПОРТИТЬСЯ"]
